Sequence ID,Predicted label,Actual_Code,Actual_Label
Gypsy-230_AA-I|ClassI|LTR|Gypsy,DIRS,1.1.2,gypsy
Gypsy-231_DR-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
BEL-3_CSa-I|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-233_AA-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-235_AA-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-237_AA-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-23_AA-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-23_Adi-LTR|ClassI|LTR|Gypsy,SINE,1.1.2,gypsy
Gypsy-23_ATr-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-23_BG-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-23_CGi-I|ClassI|LTR|Gypsy,DIRS,1.1.2,gypsy
Gypsy-23_CQ-LTR|ClassI|LTR|Gypsy,SINE,1.1.2,gypsy
Gypsy-23_CT-I|ClassI|LTR|Gypsy,RTE,1.1.2,gypsy
BEL-3_DAn-LTR|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-23_DEl-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-23_DWil-LTR|ClassI|LTR|Gypsy,Copia,1.1.2,gypsy
Gypsy-23_GA-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-23_GM-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-23_LG-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-23_LMi-LTR|ClassI|LTR|Gypsy,Copia,1.1.2,gypsy
Gypsy-23_OD-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-23_PBa-LTR|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
Gypsy-23_PM-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-23_PR-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
BEL-3_DEl-I|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-23_RO-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-23_SI-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-23_VV-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-24-I_SP|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-24-LTR_SP|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-241_AA-LTR|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
Gypsy-244_AA-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-246_AA-LTR|ClassI|LTR|Gypsy,SubclassI,1.1.2,gypsy
Gypsy-249_AA-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-24_AA-LTR|ClassI|LTR|Gypsy,SINE,1.1.2,gypsy
BEL-3_DFi-LTR|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-24_ALY-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-24_ATr-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-24_BRa-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-24_CGi-LTR|ClassI|LTR|Gypsy,Copia,1.1.2,gypsy
Gypsy-24_CSa-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-24_DBp-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-24_DWil-I|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
Gypsy-24_DYa-LTR|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
Gypsy-24_GM-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-24_LBS-LTR|ClassI|LTR|Gypsy,SubclassI,1.1.2,gypsy
BEL-3_DPer-I|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-24_LMi-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-24_MLP-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-24_PBa-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-24_PIT-LTR|ClassI|LTR|Gypsy,tRNA,1.1.2,gypsy
Gypsy-24_PR-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-24_RC-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-24_SI-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-24_VV-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-25-I_NV|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-25-LTR_NVi|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
BEL-3_DRh-LTR|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-251_AA-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-254_AA-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-256_AA-LTR|ClassI|LTR|Gypsy,SubclassI,1.1.2,gypsy
Gypsy-259_AA-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-25_AA-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-25_ALY-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-25_BD-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-25_CCri-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-25_CPB-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-25_CT-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
BEL-3_DWil-I|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-25_DEl-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-25_DPu-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-25_DYa-LTR|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
Gypsy-25_GM-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-25_LBS-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-25_Mad-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-25_OD-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-25_PBa-LTR|ClassI|LTR|Gypsy,tRNA,1.1.2,gypsy
Gypsy-25_PMar-I|ClassI|LTR|Gypsy,L1,1.1.2,gypsy
Gypsy-25_PTr-I__2|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
ALTR2B2_SSc|ClassI|LTR|ERV,gypsy,1.1,LTR
BEL-3_GA-LTR|ClassI|LTR|Bel-Pao,SubclassI,2.1.1.6,P
Gypsy-25_SI-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-25_SSa-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-25_XT-LTR|ClassI|LTR|Gypsy,Copia,1.1.2,gypsy
Gypsy-26-LTR_DR|ClassI|LTR|Gypsy,Copia,1.1.2,gypsy
Gypsy-261_AA-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-263_AA-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-266_AA-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-268_AA-LTR|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
Gypsy-26_AA-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-26_Adi-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
BEL-3_PBa-I|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-26_Ano-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-26_BG-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-26_CCri-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-26_CQ-I|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
Gypsy-26_CT-LTR|ClassI|LTR|Gypsy,Copia,1.1.2,gypsy
Gypsy-26_DP-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-26_DPu-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-26_GA-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-26_IS-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-26_LMi-I|ClassI|LTR|Gypsy,DIRS,1.1.2,gypsy
BEL-3_PMar-LTR|ClassI|LTR|Bel-Pao,gypsy,2.1.1.6,P
Gypsy-26_MLP-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-26_PIT-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-26_PMar-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-26_SB-LTR|ClassI|LTR|Gypsy,tRNA,1.1.2,gypsy
Gypsy-26_SSa-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-26_TC-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-27-I_DR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-27-LTR_NV|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-271_AA-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-274_AA-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
BEL-4-I_HM|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-276_AA-LTR|ClassI|LTR|Gypsy,SINE,1.1.2,gypsy
Gypsy-279_AA-I|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
Gypsy-27_ADe-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-27_AMi-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-27_BD-LTR|ClassI|LTR|Gypsy,tRNA,1.1.2,gypsy
Gypsy-27_CCri-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-27_CPB-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-27_CT-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-27_DEl-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-27_DPu-LTR|ClassI|LTR|Gypsy,tRNA,1.1.2,gypsy
BEL-4-LTR_XT|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-27_GA-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-27_LBS-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-27_MLP-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-27_PAb-LTR|ClassI|LTR|Gypsy,Copia,1.1.2,gypsy
Gypsy-27_PMar-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-27_PTr-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-27_SP-I|ClassI|LTR|Gypsy,Copia,1.1.2,gypsy
Gypsy-27_ST-LTR|ClassI|LTR|Gypsy,Copia,1.1.2,gypsy
Gypsy-28-I_DR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-28-LTR_NV|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
BEL-40_DRe-I|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-281_AA-LTR|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
Gypsy-284_AA-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-286_AA-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-289_AA-I|ClassI|LTR|Gypsy,SubclassI,1.1.2,gypsy
Gypsy-28B_SSa-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-28_Adi-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-28_AMi-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-28_BG-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-28_CCri-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-28_CQ-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
BEL-41_CQ-LTR|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-28_DAn-LTR|ClassI|LTR|Gypsy,Jockey,1.1.2,gypsy
Gypsy-28_DPu-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-28_GA-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-28_LMi-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-28_OD-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-28_PIT-LTR|ClassI|LTR|Gypsy,tRNA,1.1.2,gypsy
Gypsy-28_PSo-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-28_SB-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-28_SP-LTR|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
Gypsy-28_VV-I|ClassI|LTR|Gypsy,Copia,1.1.2,gypsy
BEL-42_CQ-I|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-29-LTR_DR|ClassI|LTR|Gypsy,SINE,1.1.2,gypsy
Gypsy-291_AA-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-293_AA-LTR|ClassI|LTR|Gypsy,Copia,1.1.2,gypsy
Gypsy-296_AA-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-298_AA-LTR|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
Gypsy-29_AA-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-29_Adi-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-29_ATr-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-29_BG-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-29_CGi-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
BEL-43_AA-LTR|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-29_CQ-LTR|ClassI|LTR|Gypsy,Copia,1.1.2,gypsy
Gypsy-29_DEl-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-29_DYa-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-29_GM-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-29_MLP-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-29_PAb-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-29_PMar-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-29_RC-I|ClassI|LTR|Gypsy,LTR,1.1.2,gypsy
Gypsy-29_SI-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-29_ST-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
BEL-44_AA-I|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-2B_CCri-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2D_CCri-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2H_CCri-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_AC-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_ADe-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_ALY-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_AMi-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_BFB-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_BRa-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_CCO-LTR|ClassI|LTR|Gypsy,Copia,1.1.2,gypsy
ALTR2C_BT|ClassI|LTR|ERV,L1,1.1,LTR
BEL-44_DRe-LTR|ClassI|LTR|Bel-Pao,SubclassI,2.1.1.6,P
Gypsy-2_CGi-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_CP-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_CPu-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_CSa-I|ClassI|LTR|Gypsy,DIRS,1.1.2,gypsy
Gypsy-2_DAn-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_DEl-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_DFa-LTR|ClassI|LTR|Gypsy,SubclassI,1.1.2,gypsy
Gypsy-2_DKi-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_DPu-LTR|ClassI|LTR|Gypsy,SubclassI,1.1.2,gypsy
Gypsy-2_DSim-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
BEL-45_DRe-I|ClassI|LTR|Bel-Pao,L1,2.1.1.6,P
Gypsy-2_DVir-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_EPa-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_FV-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_GDe-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_HMM-LTR|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
Gypsy-2_LBS-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_LENY-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_LU-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_Mad-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_MVPL-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
BEL-46_CQ-LTR|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-2_PAb-LTR|ClassI|LTR|Gypsy,LINE,1.1.2,gypsy
Gypsy-2_PD-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_PMar-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_PPI-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_PR-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_PSH-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_PTrit-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_RC-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_SCH-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_SK-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
BEL-47_CQ-I|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-2_SSa-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-2_TCa-LTR|ClassI|LTR|Gypsy,Copia,1.1.2,gypsy
Gypsy-2_XT-I|ClassI|LTR|Gypsy,DIRS,1.1.2,gypsy
Gypsy-3-I_TA|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-3-LTR_NV|ClassI|LTR|Gypsy,SubclassI,1.1.2,gypsy
Gypsy-30-I_NVi|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-30_AA-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-30_ALY-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-30_ATr-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-30_BRa-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
BEL-48_AA-LTR|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-30_CGi-LTR|ClassI|LTR|Gypsy,SubclassI,1.1.2,gypsy
Gypsy-30_CT-I|ClassI|LTR|Gypsy,Jockey,1.1.2,gypsy
Gypsy-30_DEl-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-30_DYa-I|ClassI|LTR|Gypsy,L1,1.1.2,gypsy
Gypsy-30_LMi-LTR|ClassI|LTR|Gypsy,SINE,1.1.2,gypsy
Gypsy-30_OD-I|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
Gypsy-30_PIT-LTR|ClassI|LTR|Gypsy,Copia,1.1.2,gypsy
Gypsy-30_PSo-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-30_SI-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-30_SSa-LTR|ClassI|LTR|Gypsy,Copia,1.1.2,gypsy
BEL-49_AA-I|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-31-I_DR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-31-LTR_NVi|ClassI|LTR|Gypsy,Copia,1.1.2,gypsy
Gypsy-31_ADe-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-31_ALY-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-31_BD-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-31_BRa-LTR|ClassI|LTR|Gypsy,Copia,1.1.2,gypsy
Gypsy-31_CQ-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-31_DAn-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-31_DPu-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-31_DYa-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
BEL-49_DRe-LTR|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-31_LMi-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-31_MLP-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-31_PIT-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-31_PMar-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-31_SB-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-31_SSa-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-32-I_DR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-32-LTR_NVi|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
Gypsy-32_Adi-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-32_ATr-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
BEL-4_Ano-I|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-32_BRa-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-32_CGi-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-32_CT-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-32_DP-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-32_DWil-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-32_GM-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-32_Mad-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-32_PAb-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-32_PMar-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-32_PT-LTR|ClassI|LTR|Gypsy,Copia,1.1.2,gypsy
BEL-4_CQ-LTR|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-32_SP-I|ClassI|LTR|Gypsy,RTE,1.1.2,gypsy
Gypsy-32_ST-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-33-I_NVi|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-33B_ATr-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-33_Adi-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-33_ATr-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-33_BRa-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-33_CGi-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-33_CT-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-33_DPu-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
BEL-4_DAn-I|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-33_GM-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-33_Mad-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-33_PAb-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-33_PM-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-33_PT-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-33_SI-LTR|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
Gypsy-33_VV-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-34-LTR_NV|ClassI|LTR|Gypsy,SINE,1.1.2,gypsy
Gypsy-34_Adi-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Gypsy-34_AMi-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
ALTR39_BT|ClassI|LTR|ERV,Tc1-Mariner,1.1,LTR
BEL-4_DBp-LTR|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Gypsy-34_BG-I|ClassI|LTR|Gypsy,LINE,1.1.2,gypsy
Gypsy-34_CCri-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
